Player,Pick,DraftYear,PeakSalary,PeakSalaryPercent,StarContract,max_salary_year,MP_pg_Y1,PTS_Y1,TRB_Y1,AST_Y1,STL_Y1,BLK_Y1,TOV_Y1,FG%_Y1,3P%_Y1,FT%_Y1,eFG%_Y1,TS%_Y1,TRB%_Y1,AST%_Y1,STL%_Y1,BLK%_Y1,PER_Y1,BPM_Y1,VORP_Y1,WS_Y1,WS/48_Y1,USG%_Y1,MP_pg_Y2,PTS_Y2,TRB_Y2,AST_Y2,STL_Y2,BLK_Y2,TOV_Y2,FG%_Y2,3P%_Y2,FT%_Y2,eFG%_Y2,TS%_Y2,TRB%_Y2,AST%_Y2,STL%_Y2,BLK%_Y2,PER_Y2,BPM_Y2,VORP_Y2,WS_Y2,WS/48_Y2,USG%_Y2,MP_pg_jump_1_2,PTS_jump_1_2,TRB_jump_1_2,AST_jump_1_2,STL_jump_1_2,BLK_jump_1_2,TOV_jump_1_2,FG%_jump_1_2,3P%_jump_1_2,FT%_jump_1_2,eFG%_jump_1_2,TS%_jump_1_2,TRB%_jump_1_2,AST%_jump_1_2,STL%_jump_1_2,BLK%_jump_1_2,PER_jump_1_2,BPM_jump_1_2,VORP_jump_1_2,WS_jump_1_2,WS/48_jump_1_2,USG%_jump_1_2
Donté Greene,28,2008,2015896.0,0.0347304803252704,0.0,2012.0,13.2,3.8,1.6,0.5,0.3,0.3,0.7,0.326,0.26,0.853,0.381,0.416,6.9,6.4,1.1,1.4,5.2,-6.8,-0.9,-1.1,-0.074,17.8,21.4,8.5,3.1,0.9,0.5,0.7,1.2,0.441,0.377,0.643,0.504,0.526,8.2,6.8,1.3,2.4,11.6,-1.6,0.1,1.5,0.044,19.2,4.7,4.7,1.5,0.4,0.2,0.39999999999999997,0.5,0.11499999999999999,0.11699999999999999,-0.20999999999999996,0.123,0.11000000000000004,1.299999999999999,0.39999999999999947,0.19999999999999996,1.0,6.4,5.199999999999999,1.0,2.6,0.118,1.3999999999999986
Donyell Marshall,4,1994,6510000.0,0.1616547888058404,0.0,2002.0,29.0,12.6,5.6,1.5,0.6,1.2,1.6,0.394,0.284,0.662,0.433,0.465,11.3,8.6,1.1,3.0,12.5,-3.2,-0.7,0.3,0.007,22.9,15.1,5.5,3.4,0.8,0.4,0.5,0.8,0.398,0.298,0.771,0.443,0.488,13.1,8.2,1.2,2.4,12.7,-1.7,0.1,1.3,0.065,18.6,-7.1,-7.1,-2.2,-0.7,-0.19999999999999996,-0.7,-0.8,0.0040000000000000036,0.014000000000000012,0.10899999999999999,0.010000000000000009,0.022999999999999965,1.799999999999999,-0.40000000000000036,0.09999999999999987,-0.6000000000000001,0.1999999999999993,1.5000000000000002,0.7999999999999999,1.0,0.058,-4.299999999999997
Dorell Wright,19,2004,4106000.0,0.0699739259360248,0.0,2013.0,9.0,2.3,0.3,1.0,1.3,0.0,1.0,0.273,0.0,1.0,0.273,0.306,2.2,16.7,7.8,0.0,5.2,-7.2,0.0,-0.1,-0.134,24.9,6.6,2.9,1.6,0.4,0.2,0.1,0.7,0.465,0.5,0.882,0.5,0.574,14.3,9.8,1.2,0.6,13.2,-2.6,0.0,0.2,0.064,22.6,0.6000000000000001,0.6000000000000001,1.3,-0.6,-1.1,0.1,-0.30000000000000004,0.192,0.5,-0.118,0.22699999999999998,0.26799999999999996,12.100000000000001,-6.899999999999999,-6.6,0.6,7.999999999999999,4.6,0.0,0.3,0.198,-2.299999999999997
Doron Lamb,42,2012,788872.0,0.0125088717989376,0.0,2014.0,12.3,3.3,1.0,0.7,0.3,0.0,0.6,0.368,0.378,0.588,0.411,0.433,4.4,8.2,1.2,0.0,4.8,-7.3,-0.8,-0.4,-0.032,15.7,13.1,3.6,0.9,0.8,0.2,0.0,0.5,0.394,0.4,0.806,0.506,0.543,4.0,9.3,0.8,0.1,7.5,-4.6,-0.5,0.5,0.036,13.3,0.30000000000000027,0.3000000000000002,-0.0999999999999999,0.1,-0.09999999999999998,0.0,-0.09999999999999998,0.026000000000000023,0.02200000000000002,0.21800000000000008,0.09500000000000003,0.11000000000000004,-0.40000000000000036,1.1000000000000014,-0.3999999999999999,0.1,2.7,2.7,0.30000000000000004,0.9,0.068,-2.3999999999999986
Doug Christie,17,1992,8200000.0,0.1543238919732756,0.0,2006.0,14.4,6.2,2.2,2.3,1.0,0.2,2.2,0.425,0.167,0.758,0.434,0.526,8.8,22.8,3.3,0.9,12.4,-2.5,0.0,0.1,0.012,23.8,23.3,10.3,3.6,2.1,1.4,0.4,2.2,0.434,0.328,0.697,0.469,0.514,8.4,13.4,3.0,1.2,13.5,-1.1,0.3,1.4,0.044,22.1,4.1000000000000005,4.1000000000000005,1.4,-0.1999999999999997,0.3999999999999999,0.2,0.0,0.009000000000000008,0.161,-0.061000000000000054,0.034999999999999976,-0.01200000000000001,-0.40000000000000036,-9.4,-0.2999999999999998,0.29999999999999993,1.0999999999999996,1.4,0.3,1.2999999999999998,0.032,-1.6999999999999993
Doug Edwards,15,1993,845000.0,0.0367391304347826,0.0,1995.0,6.7,2.7,1.1,0.5,0.1,0.3,0.4,0.347,0.0,0.563,0.347,0.384,9.2,11.3,1.0,3.0,9.4,-8.1,-0.2,0.0,-0.009,24.9,5.6,1.8,1.3,0.3,0.1,0.1,0.6,0.458,0.0,0.719,0.458,0.54,13.2,9.5,1.3,1.4,10.1,-4.8,-0.2,0.2,0.043,18.0,-0.9000000000000001,-0.9000000000000001,0.1999999999999999,-0.2,0.0,-0.19999999999999998,0.19999999999999996,0.11100000000000004,0.0,0.15600000000000003,0.11100000000000004,0.15600000000000003,4.0,-1.8000000000000007,0.30000000000000004,-1.6,0.6999999999999993,3.3,0.0,0.2,0.052,-6.899999999999999
Doug McDermott,11,2014,13750000.0,0.0978035109682192,0.0,2024.0,8.9,3.0,1.2,0.2,0.1,0.0,0.5,0.402,0.317,0.667,0.463,0.48,7.3,3.0,0.6,0.2,6.1,-6.0,-0.3,0.0,-0.005,18.3,23.0,9.4,2.4,0.7,0.2,0.1,0.7,0.452,0.425,0.857,0.537,0.561,5.5,5.0,0.4,0.2,10.9,-2.9,-0.4,2.8,0.073,17.3,6.4,6.4,1.2,0.4999999999999999,0.1,0.1,0.19999999999999996,0.04999999999999999,0.10799999999999998,0.18999999999999995,0.07400000000000001,0.08100000000000007,-1.7999999999999998,2.0,-0.19999999999999996,0.0,4.800000000000001,3.1,-0.10000000000000003,2.8,0.078,-1.0
Doug Smith,6,1991,1950000.0,0.0847826086956521,0.0,1995.0,22.5,8.8,5.1,1.7,0.8,0.4,1.3,0.415,0.0,0.736,0.415,0.444,12.2,12.2,1.8,1.2,11.9,-3.3,-0.6,0.8,0.023,21.5,25.0,10.4,5.4,1.7,0.8,0.9,1.9,0.434,0.0,0.757,0.434,0.454,11.6,11.1,1.5,2.2,10.3,-5.2,-1.2,-0.9,-0.029,21.7,1.5999999999999996,1.5999999999999996,0.3000000000000007,0.0,0.0,0.5,0.5999999999999999,0.019000000000000017,0.0,0.02100000000000002,0.019000000000000017,0.010000000000000009,-0.5999999999999996,-1.0999999999999996,-0.30000000000000004,1.0000000000000002,-1.5999999999999996,-1.9000000000000004,-0.6,-1.7000000000000002,-0.052000000000000005,0.1999999999999993
Draymond Green,35,2012,25806468.0,0.189724145536351,0.0,2023.0,13.4,2.9,3.3,0.7,0.5,0.3,0.6,0.327,0.209,0.818,0.354,0.404,13.5,7.0,2.0,1.8,7.1,-3.6,-0.4,0.6,0.028,14.0,21.9,6.2,5.0,1.9,1.2,0.9,1.1,0.407,0.333,0.667,0.467,0.498,12.4,11.9,2.8,3.0,12.7,1.9,1.8,4.5,0.119,14.8,3.3000000000000003,3.3000000000000003,1.7000000000000002,1.2,0.7,0.6000000000000001,0.5000000000000001,0.07999999999999996,0.12400000000000003,-0.1509999999999999,0.11300000000000004,0.09399999999999997,-1.0999999999999996,4.9,0.7999999999999998,1.2,5.6,5.5,2.2,3.9,0.091,0.8000000000000007
Drew Gooden,4,2002,7151183.0,0.1239373136915078,0.0,2009.0,26.8,12.5,6.5,1.2,0.8,0.5,2.1,0.457,0.292,0.712,0.466,0.503,13.7,7.8,1.5,1.3,15.0,-3.0,-0.4,1.7,0.043,24.5,27.0,11.6,6.5,1.1,0.8,0.9,1.6,0.445,0.214,0.637,0.451,0.484,13.7,7.5,1.5,2.4,15.6,-2.5,-0.2,1.9,0.043,22.7,-0.9000000000000004,-0.9000000000000004,0.0,-0.0999999999999998,0.0,0.4,-0.5,-0.01200000000000001,-0.07799999999999999,-0.07499999999999996,-0.015000000000000013,-0.019000000000000017,0.0,-0.2999999999999998,0.0,1.0999999999999999,0.5999999999999996,0.5,0.2,0.1999999999999999,0.0,-1.8000000000000007
Duane Cooper,36,1992,150000.0,0.0093961413179654,0.0,1994.0,9.9,2.4,0.8,2.3,0.3,0.0,1.1,0.392,0.233,0.714,0.415,0.45,4.4,31.5,1.4,0.2,7.6,-5.8,-0.6,-0.4,-0.031,16.1,5.9,2.1,0.4,1.2,0.1,0.0,0.9,0.439,0.143,0.733,0.451,0.504,3.7,27.9,1.1,0.0,7.9,-7.6,-0.2,-0.1,-0.038,20.8,-0.2999999999999998,-0.2999999999999998,-0.4,-1.1,-0.19999999999999998,0.0,-0.20000000000000007,0.046999999999999986,-0.09000000000000002,0.019000000000000017,0.03600000000000003,0.05399999999999999,-0.7000000000000002,-3.6000000000000014,-0.2999999999999998,-0.2,0.3000000000000007,-1.7999999999999998,0.39999999999999997,0.3,-0.006999999999999999,4.699999999999999
Dwight Howard,1,2004,23500000.0,0.2306884331837948,1.0,2018.0,32.6,12.0,10.0,0.9,0.9,1.7,2.0,0.52,0.0,0.671,0.52,0.571,17.3,4.4,1.5,3.6,17.2,0.0,1.4,7.3,0.131,16.7,36.8,15.8,12.5,1.5,0.8,1.4,2.6,0.531,0.0,0.595,0.531,0.565,20.9,7.2,1.2,3.0,19.3,1.0,2.3,8.6,0.137,21.3,3.8000000000000007,3.8000000000000007,2.5,0.6,-0.09999999999999998,-0.30000000000000004,0.6000000000000001,0.01100000000000001,0.0,-0.07600000000000007,0.01100000000000001,-0.006000000000000005,3.599999999999998,2.8,-0.30000000000000004,-0.6000000000000001,2.1000000000000014,1.0,0.8999999999999999,1.2999999999999998,0.006000000000000005,4.600000000000001
Dwight Powell,45,2014,11080125.0,0.0985653477324888,0.0,2021.0,8.1,3.1,1.7,0.3,0.3,0.2,0.4,0.463,0.273,0.758,0.485,0.552,11.6,5.5,1.9,2.1,13.8,-1.0,0.1,0.6,0.122,17.5,14.4,5.8,4.0,0.6,0.5,0.3,0.6,0.493,0.125,0.739,0.497,0.557,15.1,7.2,1.8,2.0,16.8,0.1,0.5,3.1,0.151,18.4,2.6999999999999997,2.7,2.3,0.3,0.2,0.09999999999999998,0.19999999999999996,0.02999999999999997,-0.14800000000000002,-0.019000000000000017,0.01200000000000001,0.0050000000000000044,3.5,1.7000000000000002,-0.09999999999999987,-0.10000000000000009,3.0,1.1,0.4,2.5,0.028999999999999998,0.8999999999999986
Dwyane Wade,5,2003,23200000.0,0.2341235001463271,1.0,2017.0,34.9,16.2,4.0,4.5,1.4,0.6,3.2,0.465,0.302,0.747,0.475,0.53,6.8,25.1,2.2,1.3,17.6,1.4,1.9,4.6,0.103,25.0,38.6,24.1,5.2,6.8,1.6,1.1,4.2,0.478,0.289,0.762,0.483,0.561,7.8,31.0,2.2,2.0,23.1,4.6,4.9,11.0,0.177,30.9,7.900000000000002,7.900000000000002,1.2000000000000002,2.3,0.20000000000000018,0.5000000000000001,1.0,0.012999999999999956,-0.013000000000000012,0.015000000000000013,0.008000000000000007,0.031000000000000028,1.0,5.899999999999999,0.0,0.7,5.5,3.2,3.0000000000000004,6.4,0.074,5.899999999999999
E'Twaun Moore,55,2011,8808685.0,0.0807099596848085,0.0,2019.0,8.7,2.9,0.9,0.9,0.3,0.1,0.6,0.381,0.378,1.0,0.456,0.474,5.9,17.0,1.8,0.7,8.8,-2.4,0.0,0.2,0.031,19.9,22.4,7.8,2.2,2.7,0.7,0.3,1.4,0.396,0.34,0.797,0.452,0.471,5.6,19.1,1.6,1.1,10.7,-2.3,-0.1,0.2,0.006,19.7,4.9,4.9,1.3000000000000005,1.8000000000000005,0.39999999999999997,0.19999999999999998,0.7999999999999999,0.015000000000000013,-0.03799999999999998,-0.20299999999999996,-0.0040000000000000036,-0.0030000000000000027,-0.3000000000000007,2.1000000000000014,-0.19999999999999996,0.40000000000000013,1.8999999999999984,0.1,-0.1,0.0,-0.025,-0.1999999999999993
Earl Clark,14,2009,4250000.0,0.067390787282962,0.0,2014.0,7.5,2.7,1.2,0.4,0.1,0.3,0.5,0.371,0.4,0.722,0.377,0.42,9.1,7.8,0.9,2.4,8.5,-5.5,-0.3,-0.3,-0.033,21.9,11.0,3.9,2.4,0.2,0.2,0.4,0.7,0.43,0.0,0.574,0.43,0.456,12.7,3.1,0.9,3.0,10.1,-3.8,-0.2,0.3,0.03,20.5,1.1999999999999997,1.1999999999999995,1.2,-0.2,0.1,0.10000000000000003,0.19999999999999996,0.059,-0.4,-0.14800000000000002,0.05299999999999999,0.03600000000000003,3.5999999999999996,-4.699999999999999,0.0,0.6000000000000001,1.5999999999999996,1.7000000000000002,0.09999999999999998,0.6,0.063,-1.3999999999999986
Earl Watson,40,2001,6600000.0,0.1137068430845565,0.0,2010.0,15.1,3.6,1.3,2.0,0.9,0.1,0.8,0.453,0.364,0.639,0.491,0.507,5.1,18.8,3.4,0.4,11.6,-0.2,0.4,1.5,0.076,13.4,17.3,5.5,2.1,2.8,1.1,0.2,1.1,0.435,0.341,0.721,0.474,0.505,6.7,25.7,3.4,0.7,14.6,0.5,0.9,2.3,0.08,17.0,1.9,1.9,0.8,0.7999999999999998,0.20000000000000007,0.1,0.30000000000000004,-0.018000000000000016,-0.022999999999999965,0.08199999999999996,-0.017000000000000015,-0.0020000000000000018,1.6000000000000005,6.899999999999999,0.0,0.29999999999999993,3.0,0.7,0.5,0.7999999999999998,0.0040000000000000036,3.6
Ed Davis,13,2010,7000000.0,0.0743549706297866,0.0,2016.0,24.6,7.7,7.1,0.6,0.6,1.0,0.7,0.576,0.0,0.555,0.576,0.583,17.1,3.8,1.3,3.2,15.8,-0.9,0.4,4.0,0.119,13.3,23.2,6.3,6.6,0.9,0.6,1.0,1.0,0.513,0.0,0.67,0.513,0.544,16.7,6.5,1.4,3.4,14.2,-0.3,0.7,3.9,0.121,13.8,-1.4000000000000004,-1.4000000000000004,-0.5,0.3,0.0,0.0,0.30000000000000004,-0.06299999999999994,0.0,0.11499999999999999,-0.06299999999999994,-0.038999999999999924,-0.40000000000000213,2.7,0.09999999999999987,0.19999999999999973,-1.6000000000000014,0.6000000000000001,0.29999999999999993,-0.1,0.0020000000000000018,0.5
Ed Gray,22,1997,941040.0,0.0265081690140845,0.0,2000.0,15.7,7.6,1.5,1.1,0.5,0.4,1.0,0.381,0.391,0.846,0.426,0.492,5.6,12.8,1.7,1.6,13.0,-1.4,0.1,0.8,0.083,25.6,11.2,4.9,0.9,0.4,0.4,0.0,1.0,0.291,0.286,0.757,0.324,0.368,4.9,7.4,2.0,0.2,4.8,-7.7,-0.5,-0.7,-0.096,31.7,-2.6999999999999993,-2.6999999999999997,-0.6,-0.7000000000000001,-0.09999999999999998,-0.4,0.0,-0.09000000000000002,-0.10500000000000004,-0.08899999999999997,-0.10199999999999998,-0.124,-0.6999999999999993,-5.4,0.30000000000000004,-1.4000000000000001,-8.2,-6.300000000000001,-0.6,-1.5,-0.179,6.099999999999998
Ed O'Bannon,9,1995,1472640.0,0.049088,0.0,1998.0,19.6,6.2,2.6,1.0,0.7,0.2,1.0,0.39,0.179,0.713,0.403,0.446,7.4,8.4,1.9,0.7,9.2,-3.4,-0.4,0.7,0.026,17.8,12.6,3.7,2.3,0.6,0.5,0.2,0.3,0.333,0.257,0.886,0.366,0.399,10.1,7.7,1.9,1.1,9.0,-3.6,-0.3,0.4,0.024,16.9,-2.5,-2.5,-0.3000000000000002,-0.4,-0.19999999999999996,0.0,-0.7,-0.056999999999999995,0.07800000000000001,0.17300000000000004,-0.03700000000000003,-0.046999999999999986,2.6999999999999993,-0.7000000000000002,0.0,0.40000000000000013,-0.1999999999999993,-0.2000000000000001,0.10000000000000003,-0.2999999999999999,-0.0019999999999999983,-0.9000000000000021
Eddie Griffin,7,2001,2900000.0,0.0494205862304021,0.0,2008.0,26.0,8.8,5.7,0.7,0.2,1.8,0.6,0.366,0.33,0.744,0.434,0.456,12.5,4.8,0.5,4.8,13.8,-0.9,0.5,2.4,0.061,18.4,24.5,8.6,6.0,1.1,0.7,1.4,1.0,0.4,0.333,0.617,0.447,0.462,14.0,8.0,1.5,4.2,15.4,0.9,1.4,3.9,0.1,19.4,-0.20000000000000107,-0.200000000000001,0.2999999999999998,0.4000000000000001,0.49999999999999994,-0.40000000000000013,0.4,0.03400000000000003,0.0030000000000000027,-0.127,0.013000000000000012,0.006000000000000005,1.5,3.2,1.0,-0.5999999999999996,1.5999999999999996,1.8,0.8999999999999999,1.5,0.03900000000000001,1.0
Eddie House,37,2000,2862000.0,0.0493074219557577,0.0,2010.0,11.0,5.0,0.8,1.0,0.3,0.0,0.7,0.421,0.345,0.686,0.46,0.478,4.5,19.4,1.3,0.0,11.6,-3.3,-0.2,0.4,0.035,26.2,19.2,8.0,1.7,1.9,0.7,0.1,1.3,0.399,0.344,0.857,0.45,0.471,5.2,18.8,1.9,0.3,11.6,-1.4,0.2,0.9,0.036,24.3,3.0,3.0,0.8999999999999999,0.8999999999999999,0.39999999999999997,0.1,0.6000000000000001,-0.021999999999999964,-0.0010000000000000009,0.17099999999999993,-0.010000000000000009,-0.007000000000000006,0.7000000000000002,-0.5999999999999979,0.5999999999999999,0.3,0.0,1.9,0.4,0.5,0.000999999999999994,-1.8999999999999984
Eddie Jones,10,1994,14863778.0,0.2671899694409491,1.0,2007.0,31.0,14.0,3.9,2.0,2.0,0.6,1.2,0.46,0.37,0.722,0.521,0.548,7.0,9.9,3.3,1.4,16.3,2.3,2.1,5.0,0.122,19.4,31.2,12.8,3.3,3.5,1.8,0.6,1.4,0.492,0.366,0.739,0.553,0.583,6.2,17.0,3.1,1.4,17.0,3.3,2.9,6.8,0.15,17.8,-1.1999999999999993,-1.1999999999999993,-0.6000000000000001,1.5,-0.19999999999999996,0.0,0.19999999999999996,0.03199999999999997,-0.0040000000000000036,0.017000000000000015,0.03200000000000003,0.03499999999999992,-0.7999999999999998,7.1,-0.19999999999999973,0.0,0.6999999999999993,1.0,0.7999999999999998,1.7999999999999998,0.027999999999999997,-1.599999999999998
Eddy Curry,4,2001,11530592.0,0.1986526083660671,0.0,2011.0,16.0,6.7,3.8,0.3,0.2,0.7,1.0,0.501,0.0,0.656,0.501,0.54,13.8,4.0,0.7,3.4,14.4,-4.4,-0.7,1.8,0.075,20.7,19.4,10.5,4.4,0.5,0.2,0.8,1.7,0.585,0.0,0.624,0.585,0.607,12.4,4.4,0.6,2.9,17.5,-1.9,0.0,3.5,0.107,23.6,3.8,3.8,0.6000000000000005,0.2,0.0,0.10000000000000009,0.7,0.08399999999999996,0.0,-0.03200000000000003,0.08399999999999996,0.06699999999999995,-1.4000000000000004,0.40000000000000036,-0.09999999999999998,-0.5,3.1,2.5000000000000004,0.7,1.7,0.032,2.900000000000002
Eduardo Nájera,38,2000,4952380.0,0.0843963871847307,0.0,2008.0,10.8,3.3,2.4,0.7,0.3,0.2,0.4,0.523,0.333,0.424,0.527,0.522,12.3,9.7,1.6,1.3,14.0,-0.1,0.2,1.1,0.12,15.0,21.9,6.5,5.5,0.6,0.9,0.5,0.6,0.5,0.0,0.676,0.5,0.548,14.0,4.0,2.1,1.6,14.8,0.2,0.7,4.0,0.142,13.5,3.2,3.2,3.1,-0.0999999999999999,0.6000000000000001,0.3,0.19999999999999996,-0.02300000000000002,-0.333,0.25200000000000006,-0.027000000000000024,0.026000000000000023,1.6999999999999993,-5.699999999999999,0.5,0.30000000000000004,0.8000000000000007,0.3,0.49999999999999994,2.9,0.021999999999999992,-1.5
Ekpe Udoh,6,2010,4469548.0,0.070872084357409,0.0,2014.0,17.8,4.1,3.1,0.7,0.4,1.5,0.8,0.437,0.0,0.656,0.437,0.472,10.0,5.4,1.1,6.4,9.7,-3.8,-0.5,0.7,0.032,12.8,21.1,5.6,4.2,0.9,0.7,1.7,0.9,0.431,0.0,0.754,0.431,0.493,11.0,6.4,1.6,6.0,12.5,-1.5,0.2,2.1,0.077,14.0,1.5,1.5,1.1,0.2,0.29999999999999993,0.19999999999999996,0.09999999999999998,-0.006000000000000005,0.0,0.09799999999999998,-0.006000000000000005,0.02100000000000002,1.0,1.0,0.5,-0.40000000000000036,2.8000000000000007,2.3,0.7,1.4,0.045,1.1999999999999993
Elfrid Payton,10,2014,8000000.0,0.0733003481766538,0.0,2020.0,30.4,8.9,4.3,6.5,1.7,0.2,2.5,0.425,0.262,0.551,0.433,0.456,7.9,32.6,2.9,0.7,13.8,-1.2,0.5,2.3,0.044,18.3,29.4,10.7,3.6,6.4,1.2,0.3,2.4,0.436,0.326,0.589,0.456,0.478,6.7,32.8,2.1,0.8,13.9,-1.2,0.4,2.2,0.05,20.4,1.799999999999999,1.799999999999999,-0.6999999999999997,-0.0999999999999996,-0.5,0.09999999999999998,-0.10000000000000009,0.01100000000000001,0.064,0.03799999999999992,0.02300000000000002,0.021999999999999964,-1.2000000000000002,0.19999999999999574,-0.7999999999999998,0.10000000000000009,0.0999999999999996,0.0,-0.09999999999999998,-0.0999999999999996,0.006000000000000005,2.099999999999998
Elmore Spencer,25,1992,2050000.0,0.0683333333333333,0.0,1998.0,6.4,2.4,1.4,0.2,0.2,0.4,0.6,0.537,0.0,0.5,0.537,0.541,12.3,3.9,1.4,4.1,9.7,-5.3,-0.2,0.2,0.026,17.9,25.4,8.9,5.5,1.0,0.4,1.7,2.2,0.533,0.0,0.599,0.533,0.55,11.4,5.6,0.7,4.0,10.7,-4.1,-1.0,0.6,0.016,16.7,6.5,6.5,4.1,0.8,0.2,1.2999999999999998,1.6,-0.0040000000000000036,0.0,0.09899999999999998,-0.0040000000000000036,0.009000000000000008,-0.9000000000000004,1.6999999999999997,-0.7,-0.09999999999999964,1.0,1.2000000000000002,-0.8,0.3999999999999999,-0.009999999999999998,-1.1999999999999993
Elton Brand,1,1999,17059727.0,0.293910257735511,1.0,2012.0,37.0,20.1,10.0,1.9,0.8,1.6,2.8,0.482,0.0,0.685,0.482,0.528,15.8,11.8,1.2,3.3,20.6,1.3,2.5,7.5,0.121,27.0,39.3,20.1,10.1,3.2,1.0,1.6,3.0,0.476,0.0,0.708,0.476,0.524,15.2,17.0,1.3,3.0,20.4,1.1,2.2,6.1,0.101,26.3,0.0,0.0,0.0999999999999996,1.3000000000000005,0.19999999999999996,0.0,0.20000000000000018,-0.006000000000000005,0.0,0.02299999999999991,-0.006000000000000005,-0.0040000000000000036,-0.6000000000000014,5.199999999999999,0.10000000000000009,-0.2999999999999998,-0.2000000000000028,-0.1999999999999999,-0.2999999999999998,-1.4000000000000004,-0.01999999999999999,-0.6999999999999993
Emeka Okafor,2,2004,14487500.0,0.229723301355744,1.0,2014.0,35.6,15.1,10.9,0.9,0.8,1.7,1.7,0.447,0.0,0.609,0.447,0.479,17.5,4.3,1.2,3.6,16.3,-2.0,0.0,4.0,0.074,21.8,33.6,13.2,10.0,1.2,0.8,1.9,2.0,0.415,0.0,0.656,0.415,0.464,17.3,6.0,1.3,4.4,14.9,-2.1,0.0,1.0,0.054,21.5,-1.9000000000000004,-1.9000000000000004,-0.9000000000000004,0.2999999999999999,0.0,0.19999999999999996,0.30000000000000004,-0.03200000000000003,0.0,0.04700000000000004,-0.03200000000000003,-0.014999999999999958,-0.1999999999999993,1.7000000000000002,0.10000000000000009,0.8000000000000003,-1.4000000000000004,-0.1,0.0,-3.0,-0.019999999999999997,-0.3000000000000007
Emmanuel Mudiay,7,2015,4294480.0,0.0393483599047095,0.0,2019.0,30.4,12.8,3.4,5.5,1.0,0.5,3.2,0.364,0.319,0.67,0.404,0.437,6.2,29.0,1.6,1.4,9.9,-4.2,-1.2,-2.1,-0.049,25.7,25.6,11.0,3.2,3.9,0.7,0.2,2.2,0.377,0.315,0.784,0.428,0.483,7.0,21.8,1.4,0.7,10.9,-3.2,-0.4,0.2,0.006,22.6,-1.8000000000000007,-1.8000000000000007,-0.1999999999999997,-1.6,-0.30000000000000004,-0.3,-1.0,0.013000000000000012,-0.0040000000000000036,0.11399999999999999,0.023999999999999966,0.045999999999999985,0.7999999999999998,-7.199999999999999,-0.20000000000000018,-0.7,1.0,1.0,0.7999999999999999,2.3000000000000003,0.055,-3.099999999999998
Enes Freedom,3,2011,20566802.0,0.2018946097438867,1.0,2018.0,13.2,4.6,4.2,0.1,0.3,0.3,0.8,0.496,0.0,0.667,0.496,0.539,18.3,1.4,1.1,2.1,14.5,-3.0,-0.2,1.7,0.095,17.3,15.4,7.2,4.3,0.4,0.4,0.5,1.4,0.544,1.0,0.795,0.545,0.588,16.5,5.0,1.4,2.3,17.6,-2.1,0.0,2.3,0.101,22.4,2.6000000000000005,2.6000000000000005,0.0999999999999996,0.3,0.10000000000000003,0.2,0.5999999999999999,0.04800000000000004,1.0,0.128,0.049000000000000044,0.04899999999999993,-1.8000000000000007,3.6,0.2999999999999998,0.19999999999999973,3.1000000000000014,0.8999999999999999,0.2,0.5999999999999999,0.006000000000000005,5.099999999999998
Eric Bledsoe,18,2010,18125000.0,0.1465771703529982,0.0,2022.0,22.7,6.7,2.8,3.6,1.1,0.3,2.4,0.424,0.276,0.744,0.457,0.499,7.1,24.2,2.6,1.1,10.8,-2.2,-0.1,0.3,0.008,17.9,11.6,3.3,1.6,1.7,0.8,0.4,1.2,0.389,0.2,0.636,0.413,0.454,8.3,21.6,3.6,2.5,11.2,-1.6,0.0,0.2,0.022,19.1,-3.4000000000000004,-3.4000000000000004,-1.1999999999999995,-1.9,-0.30000000000000004,0.10000000000000003,-1.2,-0.034999999999999976,-0.07600000000000001,-0.10799999999999998,-0.04400000000000004,-0.044999999999999984,1.200000000000001,-2.599999999999998,1.0,1.4,0.3999999999999986,0.6000000000000001,0.1,-0.0999999999999999,0.013999999999999999,1.2000000000000028
Eric Gordon,7,2008,19568360.0,0.1438627858933547,0.0,2023.0,34.3,16.1,2.6,2.8,1.0,0.4,2.1,0.456,0.389,0.854,0.529,0.593,4.3,13.6,1.5,1.0,14.9,-0.4,1.0,4.6,0.082,20.7,36.0,16.9,2.6,3.0,1.1,0.2,2.3,0.449,0.371,0.742,0.525,0.571,4.2,13.8,1.6,0.5,14.1,-0.9,0.6,3.2,0.069,21.5,0.7999999999999972,0.7999999999999972,0.0,0.2000000000000001,0.10000000000000009,-0.2,0.19999999999999973,-0.007000000000000006,-0.018000000000000016,-0.11199999999999999,-0.0040000000000000036,-0.02200000000000002,-0.09999999999999964,0.20000000000000107,0.10000000000000009,-0.5,-0.8000000000000007,-0.5,-0.4,-1.3999999999999997,-0.012999999999999998,0.8000000000000007
